persona_id,question_id,run_index,rating,response,collected_at
40,14,8,4,4,2025-10-22T02:34:37.778075
40,14,9,4,4,2025-10-22T02:34:39.783301
40,14,10,4,4,2025-10-22T02:34:41.110737
40,15,1,0,0,2025-10-22T02:34:42.327688
40,15,2,0,0,2025-10-22T02:34:43.606743
40,15,3,0,0,2025-10-22T02:34:44.691726
40,15,4,0,0,2025-10-22T02:34:45.707041
40,15,5,0,0,2025-10-22T02:34:46.730950
40,15,6,0,0,2025-10-22T02:34:47.887375
40,15,7,0,0,2025-10-22T02:34:48.948388
40,15,8,0,0,2025-10-22T02:34:50.315253
40,15,9,0,0,2025-10-22T02:34:51.881500
40,15,10,0,0,2025-10-22T02:34:53.391153
40,16,1,4,4,2025-10-22T02:34:54.923311
40,16,2,4,4,2025-10-22T02:34:56.882260
40,16,3,4,4,2025-10-22T02:34:59.119638
40,16,4,4,4,2025-10-22T02:35:00.800680
40,16,5,4,4,2025-10-22T02:35:02.549224
40,16,6,3,3,2025-10-22T02:35:04.008257
40,16,7,4,4,2025-10-22T02:35:05.651155
40,16,8,3,3,2025-10-22T02:35:06.881993
40,16,9,3,3,2025-10-22T02:35:08.030703
40,16,10,3,3,2025-10-22T02:35:09.783842
40,17,1,5,5,2025-10-22T02:35:11.511170
40,17,2,5,5,2025-10-22T02:35:13.663008
40,17,3,5,5,2025-10-22T02:35:15.710856
40,17,4,5,5,2025-10-22T02:35:17.734195
40,17,5,5,5,2025-10-22T02:35:19.456471
40,17,6,5,5,2025-10-22T02:35:20.728522
40,17,7,5,5,2025-10-22T02:35:22.541106
40,17,8,5,5,2025-10-22T02:35:24.022608
40,17,9,5,5,2025-10-22T02:35:25.596313
40,17,10,5,5,2025-10-22T02:35:27.282721
40,18,1,3,3,2025-10-22T02:35:29.358745
40,18,2,2,2,2025-10-22T02:35:31.391265
40,18,3,3,3,2025-10-22T02:35:33.529321
40,18,4,3,3,2025-10-22T02:35:35.125804
40,18,5,3,3,2025-10-22T02:35:36.518141
40,18,6,3,3,2025-10-22T02:35:37.808246
40,18,7,3,3,2025-10-22T02:35:39.367878
40,18,8,3,3,2025-10-22T02:35:41.228811
40,18,9,3,3,2025-10-22T02:35:43.111205
40,18,10,3,3,2025-10-22T02:35:44.600083
40,19,1,3,3,2025-10-22T02:35:46.329131
40,19,2,3,3,2025-10-22T02:35:48.269540
40,19,3,3,3,2025-10-22T02:35:49.810858
40,19,4,3,3,2025-10-22T02:35:51.551729
40,19,5,3,3,2025-10-22T02:35:52.989080
40,19,6,3,3,2025-10-22T02:35:54.321963
40,19,7,3,3,2025-10-22T02:35:57.491200
40,19,8,3,3,2025-10-22T02:35:59.368689
40,19,9,3,3,2025-10-22T02:36:01.175729
40,19,10,3,3,2025-10-22T02:36:02.856652
40,20,1,1,1,2025-10-22T02:36:04.724411
40,20,2,2,2,2025-10-22T02:36:07.168631
40,20,3,1,1,2025-10-22T02:36:09.725026
40,20,4,1,1,2025-10-22T02:36:11.725013
40,20,5,2,2,2025-10-22T02:36:14.279295
40,20,6,0,0,2025-10-22T02:36:15.736629
40,20,7,0,0,2025-10-22T02:36:17.313980
40,20,8,1,1,2025-10-22T02:36:19.223540
40,20,9,1,1,2025-10-22T02:36:20.760875
40,20,10,0,0,2025-10-22T02:36:22.195361
40,21,1,4,4,2025-10-22T02:36:23.830177
40,21,2,4,4,2025-10-22T02:36:25.440935
40,21,3,3,3,2025-10-22T02:36:27.130925
40,21,4,4,4,2025-10-22T02:36:28.958927
40,21,5,3,3,2025-10-22T02:36:30.691651
40,21,6,4,4,2025-10-22T02:36:32.580384
40,21,7,4,4,2025-10-22T02:36:34.329025
40,21,8,4,4,2025-10-22T02:36:36.650476
40,21,9,3,3,2025-10-22T02:36:38.451649
40,21,10,3,3,2025-10-22T02:36:40.174019
40,22,1,4,4,2025-10-22T02:36:42.677655
40,22,2,4,4,2025-10-22T02:36:44.155610
40,22,3,4,4,2025-10-22T02:36:45.621038
40,22,4,4,4,2025-10-22T02:36:47.797952
40,22,5,4,4,2025-10-22T02:36:50.344571
40,22,6,4,4,2025-10-22T02:36:53.574482
40,22,7,4,4,2025-10-22T02:36:55.334988
40,22,8,4,4,2025-10-22T02:36:57.734244
40,22,9,4,4,2025-10-22T02:36:59.577744
40,22,10,4,4,2025-10-22T02:37:02.717725
40,23,1,2,2,2025-10-22T02:37:04.523241
40,23,2,2,2,2025-10-22T02:37:05.926439
40,23,3,2,2,2025-10-22T02:37:07.206916
40,23,4,2,2,2025-10-22T02:37:08.420468
40,23,5,1,1,2025-10-22T02:37:09.725934
40,23,6,1,1,2025-10-22T02:37:11.014546
40,23,7,1,1,2025-10-22T02:37:12.307979
40,23,8,2,2,2025-10-22T02:37:13.595627
40,23,9,2,2,2025-10-22T02:37:14.718010
40,23,10,2,2,2025-10-22T02:37:15.778631
40,24,1,2,2,2025-10-22T02:37:17.262163
40,24,2,2,2,2025-10-22T02:37:18.354318
40,24,3,1,1,2025-10-22T02:37:19.832751
40,24,4,2,2,2025-10-22T02:37:21.361813
40,24,5,1,1,2025-10-22T02:37:22.704076
40,24,6,2,2,2025-10-22T02:37:24.121189
40,24,7,1,1,2025-10-22T02:37:26.058866
40,24,8,2,2,2025-10-22T02:37:27.674551
40,24,9,2,2,2025-10-22T02:37:29.549997
40,24,10,2,2,2025-10-22T02:37:31.270249
40,25,1,0,0,2025-10-22T02:37:32.900282
40,25,2,0,0,2025-10-22T02:37:34.563111
40,25,3,0,0,2025-10-22T02:37:35.882721
40,25,4,0,0,2025-10-22T02:37:37.541915
40,25,5,0,0,2025-10-22T02:37:39.104733
40,25,6,0,0,2025-10-22T02:37:40.507311
40,25,7,0,0,2025-10-22T02:37:41.721929
40,25,8,0,0,2025-10-22T02:37:43.118347
40,25,9,0,0,2025-10-22T02:37:44.603520
40,25,10,0,0,2025-10-22T02:37:45.830635
40,26,1,2,2,2025-10-22T02:37:48.067757
40,26,2,2,2,2025-10-22T02:37:49.751865
40,26,3,2,2,2025-10-22T02:37:52.688191
40,26,4,2,2,2025-10-22T02:37:54.450364
40,26,5,2,2,2025-10-22T02:37:56.323926
40,26,6,2,2,2025-10-22T02:37:58.010332
40,26,7,2,2,2025-10-22T02:37:59.773607
40,26,8,2,2,2025-10-22T02:38:01.395469
40,26,9,2,2,2025-10-22T02:38:03.704299
40,26,10,2,2,2025-10-22T02:38:05.902587
40,27,1,4,4,2025-10-22T02:38:07.108675
40,27,2,4,4,2025-10-22T02:38:08.584404
40,27,3,4,4,2025-10-22T02:38:10.102933
40,27,4,4,4,2025-10-22T02:38:11.476170
40,27,5,4,4,2025-10-22T02:38:12.577964
40,27,6,4,4,2025-10-22T02:38:14.011051
40,27,7,4,4,2025-10-22T02:38:15.622443
40,27,8,4,4,2025-10-22T02:38:16.941928
40,27,9,4,4,2025-10-22T02:38:18.555649
40,27,10,4,4,2025-10-22T02:38:19.810739
40,28,1,2,2,2025-10-22T02:38:24.193324
40,28,2,2,2,2025-10-22T02:38:25.785893
40,28,3,1,1,2025-10-22T02:38:27.306637
40,28,4,2,2,2025-10-22T02:38:28.917409
40,28,5,1,1,2025-10-22T02:38:30.876046
40,28,6,1,1,2025-10-22T02:38:32.481719
40,28,7,1,1,2025-10-22T02:38:34.093549
40,28,8,2,2,2025-10-22T02:38:35.964266
40,28,9,2,2,2025-10-22T02:38:38.160467
40,28,10,1,1,2025-10-22T02:38:40.237534
40,29,1,2,2,2025-10-22T02:38:41.545159
40,29,2,1,1,2025-10-22T02:38:43.541216
40,29,3,2,2,2025-10-22T02:38:44.932637
40,29,4,1,1,2025-10-22T02:38:46.658882
40,29,5,2,2,2025-10-22T02:38:47.871436
40,29,6,2,2,2025-10-22T02:38:49.607414
40,29,7,2,2,2025-10-22T02:38:51.470341
40,29,8,1,1,2025-10-22T02:38:53.417710
40,29,9,2,2,2025-10-22T02:38:54.846584
40,29,10,1,1,2025-10-22T02:38:56.456640
40,30,1,2,2,2025-10-22T02:38:57.929494
40,30,2,2,2,2025-10-22T02:38:59.356729
40,30,3,3,3,2025-10-22T02:39:01.916934
40,30,4,2,2,2025-10-22T02:39:03.441089
40,30,5,2,2,2025-10-22T02:39:04.938301
40,30,6,2,2,2025-10-22T02:39:06.297565
40,30,7,2,2,2025-10-22T02:39:07.889683
40,30,8,2,2,2025-10-22T02:39:09.270637
40,30,9,3,3,2025-10-22T02:39:10.865907
40,30,10,2,2,2025-10-22T02:39:12.261188
41,1,1,5,5,2025-10-22T02:39:13.805314
41,1,2,5,5,2025-10-22T02:39:15.013218
41,1,3,5,5,2025-10-22T02:39:16.150511
41,1,4,5,5,2025-10-22T02:39:17.251914
41,1,5,5,5,2025-10-22T02:39:18.385778
41,1,6,5,5,2025-10-22T02:39:19.823335
41,1,7,5,5,2025-10-22T02:39:21.018933
41,1,8,5,5,2025-10-22T02:39:22.220079
41,1,9,5,5,2025-10-22T02:39:23.291670
41,1,10,5,5,2025-10-22T02:39:24.438116
41,2,1,5,5,2025-10-22T02:39:25.980827
41,2,2,5,5,2025-10-22T02:39:27.395466
41,2,3,5,5,2025-10-22T02:39:29.360338
41,2,4,5,5,2025-10-22T02:39:30.845983
41,2,5,5,5,2025-10-22T02:39:32.220563
41,2,6,5,5,2025-10-22T02:39:33.687767
41,2,7,5,5,2025-10-22T02:39:34.991258
41,2,8,5,5,2025-10-22T02:39:36.333342
41,2,9,5,5,2025-10-22T02:39:37.505149
41,2,10,5,5,2025-10-22T02:39:38.780825
41,3,1,3,3,2025-10-22T02:39:40.274731
41,3,2,2,2,2025-10-22T02:39:42.172810
41,3,3,3,3,2025-10-22T02:39:44.025015
41,3,4,2,2,2025-10-22T02:39:45.535463
41,3,5,2,2,2025-10-22T02:39:47.157174
41,3,6,2,2,2025-10-22T02:39:48.501492
41,3,7,2,2,2025-10-22T02:39:49.864055
41,3,8,1,1,2025-10-22T02:39:51.738943
41,3,9,3,3,2025-10-22T02:39:52.990495
41,3,10,3,3,2025-10-22T02:39:54.551136
41,4,1,3,3,2025-10-22T02:39:55.832518
41,4,2,3,3,2025-10-22T02:39:58.053340
41,4,3,3,3,2025-10-22T02:39:59.628980
41,4,4,3,3,2025-10-22T02:40:01.323389
41,4,5,3,3,2025-10-22T02:40:02.894407
41,4,6,3,3,2025-10-22T02:40:04.482950
41,4,7,3,3,2025-10-22T02:40:05.713093
41,4,8,4,4,2025-10-22T02:40:07.269577
41,4,9,3,3,2025-10-22T02:40:08.831468
41,4,10,4,4,2025-10-22T02:40:10.581856
41,5,1,4,4,2025-10-22T02:40:12.254482
41,5,2,4,4,2025-10-22T02:40:13.956036
41,5,3,4,4,2025-10-22T02:40:15.338660
41,5,4,4,4,2025-10-22T02:40:17.057949
41,5,5,4,4,2025-10-22T02:40:18.643393
41,5,6,5,5,2025-10-22T02:40:20.169179
41,5,7,4,4,2025-10-22T02:40:21.358460
41,5,8,4,4,2025-10-22T02:40:22.752631
41,5,9,5,5,2025-10-22T02:40:24.361811
41,5,10,4,4,2025-10-22T02:40:25.783697
41,6,1,5,5,2025-10-22T02:40:26.872131
41,6,2,5,5,2025-10-22T02:40:28.238167
41,6,3,5,5,2025-10-22T02:40:29.276264
41,6,4,5,5,2025-10-22T02:40:30.493602
41,6,5,5,5,2025-10-22T02:40:31.614113
41,6,6,5,5,2025-10-22T02:40:32.640356
41,6,7,5,5,2025-10-22T02:40:33.668491
41,6,8,5,5,2025-10-22T02:40:34.795312
41,6,9,5,5,2025-10-22T02:40:36.077501
41,6,10,5,5,2025-10-22T02:40:37.198739
41,7,1,5,5,2025-10-22T02:40:38.333634
41,7,2,5,5,2025-10-22T02:40:39.571367
41,7,3,5,5,2025-10-22T02:40:40.791490
41,7,4,5,5,2025-10-22T02:40:41.798694
41,7,5,5,5,2025-10-22T02:40:42.896699
41,7,6,5,5,2025-10-22T02:40:44.002450
41,7,7,5,5,2025-10-22T02:40:45.050786
41,7,8,5,5,2025-10-22T02:40:46.264442
41,7,9,5,5,2025-10-22T02:40:47.647805
41,7,10,5,5,2025-10-22T02:40:48.882598
41,8,1,4,4,2025-10-22T02:40:50.462884
41,8,2,4,4,2025-10-22T02:40:51.878361
41,8,3,4,4,2025-10-22T02:40:53.262612
41,8,4,4,4,2025-10-22T02:40:54.875190
41,8,5,4,4,2025-10-22T02:40:56.289770
41,8,6,4,4,2025-10-22T02:40:57.724186
41,8,7,4,4,2025-10-22T02:40:59.269352
41,8,8,5,5,2025-10-22T02:41:01.225756
41,8,9,4,4,2025-10-22T02:41:02.625043
41,8,10,4,4,2025-10-22T02:41:04.128691
41,9,1,2,2,2025-10-22T02:41:05.553042
41,9,2,1,1,2025-10-22T02:41:07.086348
41,9,3,2,2,2025-10-22T02:41:08.385144
41,9,4,1,1,2025-10-22T02:41:09.828206
41,9,5,1,1,2025-10-22T02:41:11.645082
41,9,6,1,1,2025-10-22T02:41:13.096030
41,9,7,2,2,2025-10-22T02:41:14.834389
41,9,8,1,1,2025-10-22T02:41:16.313397
41,9,9,2,2,2025-10-22T02:41:17.564734
41,9,10,1,1,2025-10-22T02:41:18.965196
41,10,1,3,3,2025-10-22T02:41:20.658911
41,10,2,3,3,2025-10-22T02:41:22.118393
41,10,3,3,3,2025-10-22T02:41:23.789590
41,10,4,3,3,2025-10-22T02:41:25.513856
41,10,5,3,3,2025-10-22T02:41:27.662614
41,10,6,3,3,2025-10-22T02:41:29.066672
41,10,7,3,3,2025-10-22T02:41:30.419794
41,10,8,3,3,2025-10-22T02:41:32.312545
41,10,9,4,4,2025-10-22T02:41:34.161950
41,10,10,3,3,2025-10-22T02:41:35.585551
41,11,1,5,5,2025-10-22T02:41:36.886231
41,11,2,5,5,2025-10-22T02:41:37.948041
41,11,3,5,5,2025-10-22T02:41:39.149396
41,11,4,5,5,2025-10-22T02:41:40.297820
41,11,5,5,5,2025-10-22T02:41:41.440342
41,11,6,5,5,2025-10-22T02:41:42.570730
41,11,7,5,5,2025-10-22T02:41:43.879068
41,11,8,5,5,2025-10-22T02:41:45.675445
41,11,9,5,5,2025-10-22T02:41:47.338000
41,11,10,5,5,2025-10-22T02:41:48.615617
41,12,1,5,5,2025-10-22T02:41:50.073168
41,12,2,5,5,2025-10-22T02:41:51.801931
41,12,3,5,5,2025-10-22T02:41:52.969146
41,12,4,5,5,2025-10-22T02:41:54.374270
41,12,5,5,5,2025-10-22T02:41:55.657819
41,12,6,5,5,2025-10-22T02:41:57.062370
41,12,7,5,5,2025-10-22T02:41:58.297336
41,12,8,5,5,2025-10-22T02:41:59.378236
41,12,9,5,5,2025-10-22T02:42:00.443459
41,12,10,5,5,2025-10-22T02:42:01.671771
41,13,1,4,4,2025-10-22T02:42:02.948769
41,13,2,4,4,2025-10-22T02:42:04.279885
41,13,3,4,4,2025-10-22T02:42:05.891957
41,13,4,4,4,2025-10-22T02:42:07.197038
41,13,5,4,4,2025-10-22T02:42:08.749434
41,13,6,4,4,2025-10-22T02:42:10.015281
41,13,7,4,4,2025-10-22T02:42:11.290792
41,13,8,4,4,2025-10-22T02:42:12.692152
41,13,9,4,4,2025-10-22T02:42:14.081405
41,13,10,4,4,2025-10-22T02:42:15.510444
41,14,1,4,4,2025-10-22T02:42:17.651022
41,14,2,4,4,2025-10-22T02:42:21.016650
41,14,3,4,4,2025-10-22T02:42:26.388472
41,14,4,4,4,2025-10-22T02:42:28.017141
41,14,5,4,4,2025-10-22T02:42:30.406824
41,14,6,4,4,2025-10-22T02:42:32.208377
41,14,7,4,4,2025-10-22T02:42:33.615735
41,14,8,4,4,2025-10-22T02:42:34.987169
41,14,9,4,4,2025-10-22T02:42:36.866289
41,14,10,4,4,2025-10-22T02:42:38.202180
41,15,1,5,5,2025-10-22T02:42:39.327023
41,15,2,5,5,2025-10-22T02:42:40.447698
41,15,3,5,5,2025-10-22T02:42:41.464766
41,15,4,5,5,2025-10-22T02:42:43.423639
41,15,5,5,5,2025-10-22T02:42:44.442350
41,15,6,5,5,2025-10-22T02:42:45.590667
41,15,7,5,5,2025-10-22T02:42:46.584681
41,15,8,5,5,2025-10-22T02:42:48.188960
41,15,9,5,5,2025-10-22T02:42:49.089742
41,15,10,5,5,2025-10-22T02:42:50.336786
41,16,1,5,5,2025-10-22T02:42:51.506457
41,16,2,5,5,2025-10-22T02:42:52.577662
41,16,3,5,5,2025-10-22T02:42:54.652189
41,16,4,5,5,2025-10-22T02:42:56.045842
41,16,5,5,5,2025-10-22T02:42:57.070031
41,16,6,5,5,2025-10-22T02:42:58.082533
41,16,7,5,5,2025-10-22T02:42:59.036381
41,16,8,5,5,2025-10-22T02:43:00.083541
41,16,9,5,5,2025-10-22T02:43:02.415635
41,16,10,5,5,2025-10-22T02:43:03.424276
41,17,1,5,5,2025-10-22T02:43:04.738607
41,17,2,5,5,2025-10-22T02:43:06.186443
41,17,3,5,5,2025-10-22T02:43:07.234738
41,17,4,5,5,2025-10-22T02:43:08.272693
41,17,5,5,5,2025-10-22T02:43:09.271524
41,17,6,5,5,2025-10-22T02:43:10.408751
41,17,7,5,5,2025-10-22T02:43:11.554708
41,17,8,5,5,2025-10-22T02:43:12.749604
41,17,9,5,5,2025-10-22T02:43:13.804975
41,17,10,5,5,2025-10-22T02:43:14.926190
41,18,1,3,3,2025-10-22T02:43:16.487691
41,18,2,3,3,2025-10-22T02:43:19.658010
41,18,3,3,3,2025-10-22T02:43:21.338460
41,18,4,3,3,2025-10-22T02:43:22.938138
41,18,5,2,2,2025-10-22T02:43:25.434883
41,18,6,3,3,2025-10-22T02:43:27.530288
41,18,7,3,3,2025-10-22T02:43:29.092168
41,18,8,3,3,2025-10-22T02:43:30.936905
41,18,9,3,3,2025-10-22T02:43:32.589213
41,18,10,3,3,2025-10-22T02:43:34.471384
41,19,1,4,4,2025-10-22T02:43:35.863239
41,19,2,4,4,2025-10-22T02:43:37.069102
41,19,3,4,4,2025-10-22T02:43:38.299298
41,19,4,4,4,2025-10-22T02:43:39.539721
41,19,5,4,4,2025-10-22T02:43:40.671908
41,19,6,4,4,2025-10-22T02:43:42.176942
41,19,7,4,4,2025-10-22T02:43:43.332761
41,19,8,4,4,2025-10-22T02:43:44.574391
41,19,9,4,4,2025-10-22T02:43:45.775987
41,19,10,4,4,2025-10-22T02:43:46.890363
41,20,1,2,2,2025-10-22T02:43:49.092932
41,20,2,2,2,2025-10-22T02:43:51.028519
41,20,3,2,2,2025-10-22T02:43:53.633133
41,20,4,2,2,2025-10-22T02:43:55.727099
41,20,5,2,2,2025-10-22T02:43:57.391792
41,20,6,2,2,2025-10-22T02:43:59.751339
41,20,7,2,2,2025-10-22T02:44:01.639736
41,20,8,2,2,2025-10-22T02:44:03.387879
41,20,9,2,2,2025-10-22T02:44:05.441664
41,20,10,3,3,2025-10-22T02:44:07.098075
41,21,1,5,5,2025-10-22T02:44:08.383806
41,21,2,5,5,2025-10-22T02:44:09.581671
41,21,3,5,5,2025-10-22T02:44:10.925595
41,21,4,5,5,2025-10-22T02:44:12.228733
41,21,5,5,5,2025-10-22T02:44:13.641213
41,21,6,5,5,2025-10-22T02:44:14.989839
41,21,7,5,5,2025-10-22T02:44:16.577558
41,21,8,5,5,2025-10-22T02:44:17.811445
41,21,9,5,5,2025-10-22T02:44:19.285975
41,21,10,5,5,2025-10-22T02:44:20.632888
41,22,1,5,5,2025-10-22T02:44:21.935524
41,22,2,5,5,2025-10-22T02:44:23.305787
41,22,3,5,5,2025-10-22T02:44:24.585268
41,22,4,5,5,2025-10-22T02:44:26.447009
41,22,5,5,5,2025-10-22T02:44:27.898931
41,22,6,5,5,2025-10-22T02:44:29.316516
41,22,7,5,5,2025-10-22T02:44:30.650547
41,22,8,5,5,2025-10-22T02:44:32.060292
41,22,9,5,5,2025-10-22T02:44:33.390157
41,22,10,5,5,2025-10-22T02:44:34.659684
41,23,1,4,4,2025-10-22T02:44:35.727337
41,23,2,4,4,2025-10-22T02:44:37.286582
41,23,3,5,5,2025-10-22T02:44:38.746095
41,23,4,4,4,2025-10-22T02:44:40.289342
41,23,5,4,4,2025-10-22T02:44:41.700143
41,23,6,4,4,2025-10-22T02:44:43.128831
41,23,7,4,4,2025-10-22T02:44:44.860782
41,23,8,4,4,2025-10-22T02:44:46.697913
41,23,9,4,4,2025-10-22T02:44:47.992755
41,23,10,4,4,2025-10-22T02:44:49.558543
41,24,1,4,4,2025-10-22T02:44:51.721767
41,24,2,3,3,2025-10-22T02:44:53.945952
41,24,3,2,2,2025-10-22T02:44:55.448583
41,24,4,2,2,2025-10-22T02:44:56.829288
41,24,5,2,2,2025-10-22T02:44:58.434908
41,24,6,2,2,2025-10-22T02:44:59.690208
41,24,7,2,2,2025-10-22T02:45:01.350320
41,24,8,3,3,2025-10-22T02:45:03.824538
41,24,9,2,2,2025-10-22T02:45:05.244886
41,24,10,3,3,2025-10-22T02:45:07.389121
41,25,1,4,4,2025-10-22T02:45:09.732061
41,25,2,4,4,2025-10-22T02:45:11.664818
41,25,3,2,2,2025-10-22T02:45:14.045310
41,25,4,3,3,2025-10-22T02:45:15.890675
41,25,5,3,3,2025-10-22T02:45:17.488550
41,25,6,3,3,2025-10-22T02:45:19.112383
41,25,7,3,3,2025-10-22T02:45:20.505781
41,25,8,3,3,2025-10-22T02:45:22.544891
41,25,9,3,3,2025-10-22T02:45:24.792953
41,25,10,3,3,2025-10-22T02:45:27.665267
41,26,1,3,3,2025-10-22T02:45:29.300592
41,26,2,5,5,2025-10-22T02:45:32.682459
41,26,3,3,3,2025-10-22T02:45:36.431153
41,26,4,5,5,2025-10-22T02:45:38.104591
41,26,5,4,4,2025-10-22T02:45:39.987690
41,26,6,3,3,2025-10-22T02:45:42.526569
41,26,7,4,4,2025-10-22T02:45:44.115018
41,26,8,4,4,2025-10-22T02:45:48.659268
41,26,9,4,4,2025-10-22T02:45:50.588941
41,26,10,5,5,2025-10-22T02:45:52.551487
41,27,1,4,4,2025-10-22T02:45:54.393639
41,27,2,4,4,2025-10-22T02:45:56.029938
41,27,3,4,4,2025-10-22T02:45:58.187032
41,27,4,4,4,2025-10-22T02:45:59.490754
41,27,5,4,4,2025-10-22T02:46:01.207647
41,27,6,4,4,2025-10-22T02:46:02.784154
41,27,7,4,4,2025-10-22T02:46:04.216641
41,27,8,4,4,2025-10-22T02:46:05.350135
41,27,9,4,4,2025-10-22T02:46:06.470756
41,27,10,4,4,2025-10-22T02:46:07.566803
41,28,1,2,2,2025-10-22T02:46:08.933553
41,28,2,2,2,2025-10-22T02:46:10.190670
41,28,3,2,2,2025-10-22T02:46:11.801912
41,28,4,2,2,2025-10-22T02:46:13.540756
41,28,5,2,2,2025-10-22T02:46:14.990283
41,28,6,1,1,2025-10-22T02:46:16.495232
41,28,7,2,2,2025-10-22T02:46:17.991383
41,28,8,2,2,2025-10-22T02:46:19.406581
41,28,9,2,2,2025-10-22T02:46:20.865874
41,28,10,2,2,2025-10-22T02:46:21.935383
41,29,1,2,2,2025-10-22T02:46:23.166543
41,29,2,2,2,2025-10-22T02:46:24.368337
41,29,3,2,2,2025-10-22T02:46:25.704654
41,29,4,2,2,2025-10-22T02:46:27.106094
41,29,5,2,2,2025-10-22T02:46:28.308212
41,29,6,1,1,2025-10-22T02:46:30.889417
41,29,7,1,1,2025-10-22T02:46:33.165629
41,29,8,2,2,2025-10-22T02:46:34.641220
41,29,9,2,2,2025-10-22T02:46:36.368046
41,29,10,2,2,2025-10-22T02:46:37.712329
41,30,1,4,4,2025-10-22T02:46:39.345982
41,30,2,4,4,2025-10-22T02:46:40.721922
41,30,3,4,4,2025-10-22T02:46:42.066861
41,30,4,4,4,2025-10-22T02:46:43.607185
41,30,5,4,4,2025-10-22T02:46:45.029780
41,30,6,4,4,2025-10-22T02:46:46.309953
41,30,7,4,4,2025-10-22T02:46:48.284860
41,30,8,4,4,2025-10-22T02:46:49.213210
41,30,9,4,4,2025-10-22T02:46:50.118200
41,30,10,4,4,2025-10-22T02:46:51.477837
42,1,1,4,4,2025-10-22T02:46:53.172321
42,1,2,4,4,2025-10-22T02:46:54.718864
42,1,3,4,4,2025-10-22T02:46:56.173473
42,1,4,4,4,2025-10-22T02:46:57.802583
42,1,5,4,4,2025-10-22T02:46:59.326673
42,1,6,4,4,2025-10-22T02:47:00.625324
42,1,7,4,4,2025-10-22T02:47:02.281889
42,1,8,4,4,2025-10-22T02:47:03.555780
42,1,9,3,3,2025-10-22T02:47:04.969691
42,1,10,4,4,2025-10-22T02:47:06.807682
42,2,1,4,4,2025-10-22T02:47:08.203368
42,2,2,4,4,2025-10-22T02:47:09.269723
42,2,3,4,4,2025-10-22T02:47:10.728591
42,2,4,4,4,2025-10-22T02:47:11.910153
42,2,5,4,4,2025-10-22T02:47:13.040820
42,2,6,5,5,2025-10-22T02:47:15.700495
42,2,7,4,4,2025-10-22T02:47:16.776633
42,2,8,4,4,2025-10-22T02:47:17.896476
42,2,9,4,4,2025-10-22T02:47:18.956456
42,2,10,4,4,2025-10-22T02:47:20.103217
42,3,1,1,1,2025-10-22T02:47:21.504080
42,3,2,2,2,2025-10-22T02:47:22.924868
42,3,3,2,2,2025-10-22T02:47:25.203624
42,3,4,2,2,2025-10-22T02:47:26.453818
42,3,5,2,2,2025-10-22T02:47:29.606793
42,3,6,2,2,2025-10-22T02:47:34.208818
42,3,7,2,2,2025-10-22T02:47:35.574059
42,3,8,2,2,2025-10-22T02:47:40.172680
42,3,9,2,2,2025-10-22T02:47:41.495936
42,3,10,1,1,2025-10-22T02:47:43.929163
42,4,1,3,3,2025-10-22T02:47:48.370970
42,4,2,3,3,2025-10-22T02:47:49.895184
42,4,3,3,3,2025-10-22T02:47:51.261502
42,4,4,3,3,2025-10-22T02:47:52.951505
42,4,5,4,4,2025-10-22T02:47:55.832077
42,4,6,3,3,2025-10-22T02:47:57.603773
42,4,7,3,3,2025-10-22T02:47:59.754051
42,4,8,3,3,2025-10-22T02:48:01.446124
42,4,9,3,3,2025-10-22T02:48:02.921332
42,4,10,3,3,2025-10-22T02:48:04.318203
42,5,1,2,2,2025-10-22T02:48:05.773394
42,5,2,2,2,2025-10-22T02:48:07.616557
42,5,3,2,2,2025-10-22T02:48:09.133959
42,5,4,2,2,2025-10-22T02:48:10.825133
42,5,5,2,2,2025-10-22T02:48:12.371975
42,5,6,2,2,2025-10-22T02:48:14.042462
42,5,7,2,2,2025-10-22T02:48:15.709076
42,5,8,2,2,2025-10-22T02:48:17.384439
42,5,9,2,2,2025-10-22T02:48:20.497342
42,5,10,1,1,2025-10-22T02:48:22.286280
42,6,1,4,4,2025-10-22T02:48:24.979160
42,6,2,4,4,2025-10-22T02:48:27.450498
42,6,3,4,4,2025-10-22T02:48:30.308562
42,6,4,4,4,2025-10-22T02:48:32.303849
42,6,5,4,4,2025-10-22T02:48:34.598403
42,6,6,4,4,2025-10-22T02:48:36.616514
42,6,7,4,4,2025-10-22T02:48:38.746863
42,6,8,4,4,2025-10-22T02:48:41.119631
42,6,9,5,5,2025-10-22T02:48:42.990467
42,6,10,5,5,2025-10-22T02:48:45.120044
42,7,1,5,5,2025-10-22T02:48:46.620677
42,7,2,4,4,2025-10-22T02:48:48.043102
42,7,3,5,5,2025-10-22T02:48:49.551967
42,7,4,5,5,2025-10-22T02:48:50.832899
42,7,5,5,5,2025-10-22T02:48:52.085294
42,7,6,4,4,2025-10-22T02:48:53.115699
42,7,7,5,5,2025-10-22T02:48:54.312029
42,7,8,4,4,2025-10-22T02:48:55.329333
42,7,9,5,5,2025-10-22T02:48:56.667057
42,7,10,4,4,2025-10-22T02:48:57.919163
42,8,1,4,4,2025-10-22T02:48:59.329628
42,8,2,4,4,2025-10-22T02:49:00.763468
42,8,3,4,4,2025-10-22T02:49:02.490771
42,8,4,4,4,2025-10-22T02:49:03.921010
